Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
A12,T8,73433.27891,1363.320329,305.7746795,8420263.995,0.49648595,0.960562288,0.37501714,1.421782911,1.644444444,155581.4386,1.012820513,3.11627907,2.9597426,15.63314507,2.85202427,0.317585642,0.038620652,0.983015788,0.001503635,52_0,BHB PREV 1.0
A12,T8,63674.35732,1279.751458,284.7326987,6798814.35,0.488565919,0.965791476,0.467350806,1.324320426,1.555555556,122626.7742,0.948717949,2.88372093,0.207250922,5.512800596,1.656183781,0.455697327,0.054969498,0.993505365,0.003045051,53_0,BHB PREV 1.0
A12,T8,87706.55632,1462.939603,334.1727934,10990929.35,0.514978538,0.956261603,0.576263632,0.567539635,0.555555556,76271.65161,0.455128205,0.88372093,2.259998477,9.955896325,2.129336907,0.424184638,0.048008615,0.992271738,0.00231605,54_0,BHB PREV 1.0
A12,T8,37614.77946,990.0731927,218.8438363,3086910.989,0.4822073,0.961627412,0.456708193,1.112214775,1.277777778,55592.94332,0.794871795,2.372093023,0.859952138,16.11748677,2.97973703,0.300813384,0.038734216,0.973129003,0.001510385,56_0,BHB PREV 1.0
A12,T8,63210.33998,1350.793897,283.6933283,6724631.898,0.435331217,0.940533934,0.682127147,0.718107609,0.777777778,64448.00358,0.570512821,1.23255814,1.640944421,31.51274015,4.094891604,0.248452912,0.026848436,0.975099672,0.000724882,8_0,BHB PREV 1.0
A12,T8,70793.1892,1380.37801,300.2277269,7970279.352,0.466880007,0.958810544,0.677777576,0.534588785,0.522222222,55688.64837,0.416666667,0.76744186,0.899534594,8.648594093,2.000908195,0.437165469,0.051468482,0.994118302,0.002660173,9_0,BHB PREV 1.0
B01,T8,29715.30664,857.7579181,194.5114482,2167487.749,0.507528703,0.952575395,0.477371945,1.360493347,1.607843137,51045.71038,1.052325581,2.464285714,0.189746761,10.25809033,2.29833875,0.369347428,0.037460452,0.994616116,0.001411308,11_0,BHB PREV 0.5
B01,T8,59935.44335,1222.43012,276.2465866,6208860.616,0.504017368,0.968275966,0.263856957,1.599240938,1.843137255,138577.4257,1.174418605,3.053571429,0.082413729,4.4854947,1.308047496,0.542587362,0.057575395,0.996208412,0.003330651,14_0,BHB PREV 0.5
B01,T8,56947.0157,1213.820019,269.2715959,5750330.174,0.485704629,0.953397686,0.418469377,1.661666376,1.931372549,135126.7097,1.191860465,3.214285714,0.062280694,3.471363057,1.210590169,0.553070647,0.070287495,0.9958025,0.004957527,20_0,BHB PREV 0.5
B01,T8,38370.7248,1020.95446,221.0319528,3180433.588,0.462590943,0.951701193,0.595555668,1.408635621,1.617647059,72271.45916,1.011627907,2.714285714,0.205931789,9.172955526,2.25387634,0.364270798,0.045467118,0.986575131,0.002081313,23_0,BHB PREV 0.5
B01,T8,134085.9345,1858.015807,413.1870208,20775962.93,0.488083671,0.968571611,0.358805412,1.809792831,2.088235294,387212.4153,1.290697674,3.571428571,0.635455262,4.024002691,1.298777527,0.539081247,0.066575007,0.996012878,0.004448406,24_0,BHB PREV 0.5
B01,T8,79777.44878,1449.706064,318.7095897,9534689.238,0.47701287,0.964814215,0.665456606,1.301495036,1.598039216,156417.5779,1.023255814,2.357142857,0.301144358,9.192137714,1.835535005,0.47179992,0.047605516,0.996363935,0.002275917,30_0,BHB PREV 0.5
B01,T8,112614.0194,1685.30952,378.6616205,15990977.65,0.49824503,0.969852734,0.287995232,1.743962896,2.058823529,308738.9833,1.261627907,3.464285714,3.044777405,5.459397489,1.345527255,0.544481629,0.070418988,0.996661421,0.004972898,31_0,BHB PREV 0.5
B01,T8,70813.46559,1684.302241,300.270719,7973703.835,0.313679155,0.827437056,0.699765668,1.865135704,2.176470588,182455.0351,1.319767442,3.696428571,0.047321424,5.299632846,1.380944636,0.53862243,0.0786407,0.99387814,0.006208091,34_0,BHB PREV 0.5
B01,T8,73465.25321,1355.482518,305.8412424,8425764.118,0.502462902,0.96745471,0.385069139,1.646036877,1.911764706,179518.4278,1.197674419,3.178571429,1.749815764,7.015685744,1.734654062,0.464269291,0.055988731,0.993863045,0.003148743,37_0,BHB PREV 0.5
B01,T8,68208.72959,1315.731291,294.6965419,7537828.776,0.495125641,0.966858524,0.316329455,1.704141889,1.990196078,171458.8279,1.220930233,3.321428571,1.283638555,6.051637607,1.52591647,0.503366445,0.065711732,0.994341026,0.004332762,40_0,BHB PREV 0.5
B01,T8,57441.18767,1199.923963,270.437408,5825342.214,0.501332456,0.961997597,0.525601163,1.464258128,1.774509804,120852.5446,1.110465116,2.803571429,0.156169953,12.50820666,2.172806407,0.427907603,0.048480832,0.994809737,0.002361168,41_0,BHB PREV 0.5
B01,T8,68918.14321,1328.492713,296.2250923,7655731.25,0.490710193,0.962057241,0.383575809,1.190453398,1.37254902,120634.595,0.901162791,2.160714286,1.177348465,6.639763591,1.719754536,0.4576792,0.040759628,0.995063003,0.001672481,55_0,BHB PREV 0.5
B01,T8,140502.3715,1937.318437,422.9576522,22284957.44,0.470426194,0.96432726,0.478917213,1.522612825,1.774509804,342782.78,1.110465116,2.910714286,2.489367418,10.15849907,2.113361129,0.401490248,0.044975773,0.99096259,0.002035562,56_0,BHB PREV 0.5
B01,T8,53199.52326,1168.475379,260.2609014,5192158.454,0.489641785,0.964111406,0.46719446,0.944936306,1.117647059,71419.23096,0.761627907,1.571428571,0.731336937,22.1409767,3.31821824,0.290044288,0.029638552,0.98653871,0.000884981,57_0,BHB PREV 0.5
B01,T8,49975.05765,1133.437642,252.2503115,4727333.948,0.488841316,0.944090045,0.585509823,0.761702309,0.901960784,52843.85939,0.598837209,1.285714286,0.476215528,5.348482052,1.706772496,0.438495281,0.045136634,0.993488803,0.00205086,58_0,BHB PREV 0.5
B01,T8,28803.38909,878.809548,191.5035613,2068481.846,0.468666511,0.946863784,0.5084296,0.385214995,0.431372549,13588.84415,0.273255814,0.732142857,0.335186329,0.561177275,0.485660677,0.76471525,0.164893067,0.982961586,0.027260125,8_0,BHB PREV 0.5
B02,T8,63225.41729,1315.236443,283.7271604,6727038.042,0.459297308,0.935828177,0.457912403,0.482102639,0.414893617,43991.86582,0.383647799,0.75,0.309778076,1.868482091,0.856470822,0.657808065,0.102296228,0.998519465,0.010495251,10_0,BHB PREV 0.5
B02,T8,80073.53604,1422.548591,319.3004738,9587819.249,0.49723839,0.964166547,0.477915442,1.696555122,1.989361702,204334.7955,1.238993711,3.818181818,1.666971737,9.064283757,1.791152678,0.474786607,0.056961134,0.993506692,0.003258184,11_0,BHB PREV 0.5
B02,T8,71909.95027,1556.493347,302.5865039,8159617.667,0.372996121,0.900375609,0.547019624,1.152665427,1.308510638,117857.7346,0.842767296,2.545454545,1.320623268,8.387722172,1.894350204,0.440494485,0.048046045,0.991929612,0.002321316,14_0,BHB PREV 0.5
B02,T8,53899.05865,1191.953648,261.9664347,5294904.085,0.47672981,0.958917604,0.602212883,1.062242456,1.191489362,79959.2386,0.817610063,2.181818182,0.474345971,6.975713293,1.864433249,0.429092419,0.041688432,0.992719337,0.001748215,15_0,BHB PREV 0.5
B02,T8,45173.9729,1175.203426,239.8276229,4062737.451,0.411028611,0.919873593,0.549174011,1.273371564,1.446808511,76642.96106,0.93081761,2.772727273,0.844981407,23.77519183,3.460568692,0.28091462,0.034606658,0.97009866,0.001204982,19_0,BHB PREV 0.5
B02,T8,57585.72192,1204.045267,270.7774333,5847342.741,0.499159165,0.960637467,0.601247503,1.693674494,2,140253.1848,1.238993711,3.863636364,0.116660177,13.71881704,2.23978718,0.412745959,0.052254336,0.991232977,0.002743347,23_0,BHB PREV 0.5
B02,T8,77151.65653,1377.348888,313.4207077,9067847.547,0.511054473,0.970063638,0.247123163,1.730283526,2.021276596,199927.3402,1.257861635,3.863636364,0.955017472,6.462881182,1.816423978,0.430245894,0.048558803,0.994497423,0.002369832,29_0,BHB PREV 0.5
B02,T8,54611.85168,1187.174976,263.6929449,5400284.997,0.486930859,0.944660281,0.623197366,1.138339493,1.361702128,87701.08955,0.924528302,2.113636364,0.695595868,17.08451618,2.742363681,0.352919068,0.033101262,0.991719038,0.001101471,30_0,BHB PREV 0.5
B02,T8,64834.01074,1255.393265,287.3138116,6985390.03,0.516955504,0.965107595,0.447985172,1.810520435,2.106382979,172765.2915,1.301886792,4.136363636,0.134615181,9.765890523,2.034605216,0.423185688,0.054675469,0.990905954,0.003003907,35_0,BHB PREV 0.5
B02,T8,32087.38409,1056.354542,202.1260159,2432135.665,0.361347262,0.9,0.756777095,1.01014886,1.106382979,38491.7223,0.704402516,2.227272727,0.349779176,1.388866556,0.861615645,0.621045638,0.083616196,0.995680247,0.007019673,39_0,BHB PREV 0.5
B02,T8,76790.8408,1397.845636,312.6869604,9004310.473,0.493856594,0.970325454,0.435228753,1.827512897,2.138297872,209436.633,1.327044025,4.136363636,0.468019986,6.041756036,1.582928524,0.493929426,0.062600886,0.995188094,0.003935348,46_0,BHB PREV 0.5
B02,T8,55380.27479,1181.714066,265.5416274,5514663.11,0.498356538,0.961823066,0.452676379,1.453970133,1.691489362,115035.209,1.062893082,3.227272727,0.218169113,5.408723645,1.697325374,0.442122283,0.049184195,0.994572609,0.002449125,49_0,BHB PREV 0.5
B02,T8,12558.10295,582.2707323,126.4494891,595487.1383,0.465461732,0.924768851,0.379249173,1.539442472,1.808510638,18377.86423,1.169811321,3.25,0.481983471,16.49553071,2.805078709,0.33582856,0.035300245,0.990513635,0.001253101,50_0,BHB PREV 0.5
B02,T8,83147.2285,1412.948794,325.3710795,10145138.81,0.523365144,0.970230656,0.310169488,1.588463405,1.840425532,201514.056,1.157232704,3.590909091,2.259404941,8.705843604,1.896757562,0.447734995,0.051892667,0.992528833,0.002706355,51_0,BHB PREV 0.5
B02,T8,112139.6039,1684.392293,377.863174,15890035,0.496686539,0.971760614,0.406325118,1.318724894,1.553191489,231706.5574,1.006289308,2.75,1.27415955,17.56347828,2.84370607,0.344239875,0.035782467,0.989018839,0.001288511,54_0,BHB PREV 0.5
B02,T8,37157.78087,971.6759059,217.5103584,3030825.837,0.494557469,0.959309544,0.50878145,0.995715472,1.117021277,49506.97325,0.773584906,2,0.50492496,6.860151663,1.945264305,0.399931817,0.040413566,0.99206633,0.001643351,55_0,BHB PREV 0.5
B02,T8,104789.9332,1612.632451,365.2707034,14353759.73,0.506359121,0.970194515,0.422061679,1.45665973,1.691489362,237400.5762,1.06918239,3.227272727,2.091252295,15.53826038,2.756100346,0.333961909,0.039700877,0.98402808,0.001588285,56_0,BHB PREV 0.5
B02,T8,65128.01837,1264.118286,287.9645264,7032959.612,0.512156042,0.965073728,0.495264137,1.217184922,1.414893617,116551.5422,0.924528302,2.613636364,0.500027398,18.54889561,3.116063144,0.298179741,0.032308319,0.985575912,0.001051878,58_0,BHB PREV 0.5
B02,T8,18542.49692,716.0405334,153.6523359,1068411.737,0.454467535,0.927700972,0.272886355,1.127349577,1.308510638,22333.92246,0.836477987,2.477272727,0.829358682,14.1678008,2.74211662,0.318095389,0.038232256,0.984015669,0.001473417,9_0,BHB PREV 0.5
B03,T8,4475.622731,387.4506507,75.48867365,126697.0589,0.374654148,0.850810437,0.808305241,0.581459796,0.55862069,642.5130746,0.467980296,0.898734177,20,9.12483894,2.267179752,0.35847571,0.064240387,0.976697759,0.00414049,15_0,CytoMix20
B03,T8,3185.472553,310.2899335,63.68570973,76075.90514,0.415765414,0.84568668,0.541469416,0.374042137,0.35862069,252.1044002,0.280788177,0.598101266,20,15.87569939,3.003685953,0.284353541,0.071920678,0.86768042,0.005182442,17_0,CytoMix20
B03,T8,3324.547779,291.9651155,65.06109207,81112.01592,0.490095273,0.909537017,0.5717279,0.69170677,0.689655172,732.5174696,0.551724138,1.025316456,20,42.94114866,4.937222785,0.194299721,0.043049837,0.945219027,0.00185487,24_0,CytoMix20
B03,T8,6601.264079,425.9647577,91.6787351,226948.3278,0.457182536,0.906863795,0.817887434,0.616722002,0.579310345,2276.937631,0.497536946,0.898734177,4.535441101,33.7268806,4.29180947,0.225826082,0.03356477,0.961071617,0.001129731,26_0,CytoMix20
B03,T8,5816.203926,423.4304836,86.05475489,187692.0012,0.407647936,0.861002078,0.73891328,0.411193945,0.386206897,1232.348252,0.320197044,0.620253165,6.39543791,19.88683123,3.298335031,0.277297853,0.049381893,0.934469352,0.002447741,31_0,CytoMix20
B03,T8,7430.516359,495.0578222,97.26678398,271028.4111,0.380993007,0.852464883,0.831108937,0.982180374,0.951724138,3830.503458,0.842364532,1.35443038,3.02988703,52.99879139,5.441951531,0.184270291,0.024347165,0.982885571,0.000593661,34_0,CytoMix20
B03,T8,9107.217679,519.6758736,107.6831913,367760.3489,0.423770257,0.883314003,0.724215714,0.388374795,0.344827586,2388.116614,0.339901478,0.455696203,3.197911418,12.21084114,2.280218849,0.416609279,0.061807303,0.986897841,0.003833444,35_0,CytoMix20
B03,T8,4945.619008,408.1523705,79.3533723,147169.3299,0.373066175,0.860392547,0.783154616,0.805788287,0.779310345,1380.315336,0.63546798,1.227848101,20,35.5461188,4.512795688,0.214490635,0.036545911,0.964769526,0.001337082,37_0,CytoMix20
B03,T8,5386.760425,403.5062014,82.8168847,167293.0189,0.415754633,0.867573791,0.684528974,0.45787922,0.420689655,1153.855635,0.349753695,0.708860759,4.311227154,18.63850571,3.137933472,0.299883581,0.055181248,0.939586282,0.003053555,38_0,CytoMix20
B03,T8,5561.969214,372.4199616,84.15295093,175521.0459,0.503932703,0.930584551,0.462390866,0.472163145,0.455172414,1493.924189,0.369458128,0.721518987,4.859482897,6.028643115,1.759189411,0.442884868,0.065424606,0.980904204,0.004295933,43_0,CytoMix20
B03,T8,8639.820939,511.2282934,104.8835625,339815.6997,0.415417553,0.923145293,0.579993512,0.419373265,0.386206897,2335.07034,0.320197044,0.620253165,3.714666272,10.67066437,2.268546556,0.384904032,0.058687727,0.974695322,0.003459743,44_0,CytoMix20
B03,T8,2923.439231,270.4062034,61.01015027,66884.80004,0.502424297,0.924303444,0.729725225,0.548991585,0.517241379,306.886296,0.428571429,0.82278481,20,41.43606749,4.852300872,0.206192805,0.057248947,0.916964267,0.003279286,46_0,CytoMix20
B03,T8,6328.052747,415.465317,89.76150065,213005.8166,0.460691718,0.901960058,0.633938081,0.759626456,0.724137931,2906.330821,0.620689655,1.088607595,4.701365188,42.77725548,4.920919907,0.2060521,0.027528384,0.974137234,0.000760121,48_0,CytoMix20
B03,T8,3423.070229,303.9842656,66.01809131,84744.21109,0.46550405,0.909957847,0.759177984,0.942790077,0.896551724,897.5361533,0.753694581,1.430379747,20,55.33478604,5.569541955,0.187218656,0.04158044,0.952205749,0.001730086,52_0,CytoMix20
B03,T8,6317.134692,410.5417068,89.68403258,212454.7926,0.470994064,0.911549571,0.627441348,0.54740512,0.503448276,2130.500728,0.448275862,0.797468354,5.416876645,11.67126176,2.534066805,0.337623142,0.048242911,0.979764397,0.002346191,55_0,CytoMix20
B03,T8,3782.586186,357.7215996,69.39840282,98439.53994,0.371456847,0.846382038,0.808334184,0.532080189,0.517241379,614.0205381,0.39408867,0.886075949,20,10.53072396,2.454990231,0.336270842,0.069994326,0.899663395,0.004919592,58_0,CytoMix20
B03,T8,4659.150039,343.4456167,77.02086778,134569.4172,0.496364376,0.917669346,0.509398177,0.761012012,0.710344828,1698.578811,0.620689655,1.151898734,7.514143095,19.11513876,3.266739111,0.283426751,0.040984096,0.9804074,0.001684188,60_0,CytoMix20
B03,T8,2823.357059,282.0754433,59.9567332,63479.72473,0.445907842,0.911463578,0.807673408,0.813009014,0.751724138,444.7159308,0.660098522,1.164556962,20,68.98841315,6.385583146,0.14488755,0.050158285,0.959738804,0.002516944,61_0,CytoMix20
B03,T8,6048.342574,395.2159935,87.75527873,199040.2457,0.486605735,0.934117553,0.730074364,0.426712271,0.393103448,1462.342954,0.334975369,0.64556962,3.980582524,7.907596642,2.030648367,0.401533055,0.060461644,0.977630828,0.003671989,62_0,CytoMix20
B03,T8,5224.029413,395.5959209,81.55636598,159769.8205,0.419480588,0.899270596,0.770009579,0.456428013,0.420689655,1019.660181,0.349753695,0.658227848,20,23.65582395,3.611767519,0.263615363,0.043592576,0.959216188,0.001905452,63_0,CytoMix20
B04,T8,6203.534928,382.164696,88.87398938,206749.8365,0.533762386,0.950794852,0.541943215,0.722761883,0.726495726,3013.194291,0.537234043,1.4,3.936241052,44.02880334,5.072630712,0.188436692,0.029239037,0.961378203,0.000859299,12_0,CytoMix20
B04,T8,2032.317971,256.2327066,50.86872918,38768.03719,0.388984587,0.821995584,0.557545811,0.513033194,0.538461538,30.26895847,0.345744681,1.2,20,6.022812286,2.040066382,0.339573816,0.19286435,0.880391932,0.037467706,13_0,CytoMix20
B04,T8,7316.136734,485.6205462,96.51525581,264794.5532,0.389850029,0.893971158,0.715500497,0.730329639,0.709401709,3272.607111,0.553191489,1.26,6.023854464,35.76181405,4.228648708,0.243286268,0.032010263,0.982362322,0.001027828,14_0,CytoMix20
B04,T8,4770.670173,454.6792442,77.93719214,139429.7392,0.289987313,0.769475891,0.917881121,1.034948081,1.068376068,668.5764601,0.744680851,2.185,20,51.21253505,5.453736644,0.1780082,0.04891914,0.951786462,0.002394835,16_0,CytoMix20
B04,T8,7035.906653,422.543274,94.648796,249727.5351,0.49520788,0.912480615,0.58646522,0.848060573,0.820512821,3850.195,0.617021277,1.66,5.601711535,27.30601789,3.86866648,0.248002898,0.033846599,0.980726815,0.001149849,18_0,CytoMix20
B04,T8,7560.753159,474.9410021,98.11549271,278185.1331,0.421207015,0.89316423,0.602929071,0.644045795,0.598290598,3078.538902,0.489361702,1.18,6.544058717,19.4383975,3.223212876,0.288285298,0.041554533,0.9843967,0.001733045,20_0,CytoMix20
B04,T8,5944.62105,389.0676979,86.99957816,193942.3214,0.493496059,0.939600625,0.76831943,1.030060047,1.034188034,3365.206173,0.760638298,2,7.48034241,61.76375249,5.671494048,0.200058419,0.029938939,0.970535291,0.000899107,21_0,CytoMix20
B04,T8,6008.569659,416.4249956,87.46627062,197080.1924,0.435419009,0.90917673,0.582931817,1.588017693,1.717948718,4792.637398,1.186170213,3.4,3.699687294,45.30815127,4.206684022,0.29856866,0.047641672,0.982551849,0.00227638,23_0,CytoMix20
B04,T8,6804.027959,443.2449938,93.07608426,237484.6049,0.435199387,0.905267527,0.756421085,0.513999759,0.52991453,2054.457035,0.356382979,1.14,3.901927363,8.91413941,2.266881084,0.351594976,0.065350084,0.923073025,0.004287837,25_0,CytoMix20
B04,T8,6639.217318,407.5674708,91.94190576,228908.3599,0.502258991,0.91890336,0.66665938,0.564839061,0.58974359,2313.580793,0.409574468,1.22,3.499751752,4.031493502,1.502528513,0.469611319,0.066213613,0.986989776,0.004400518,28_0,CytoMix20
B04,T8,2829.595948,275.0523724,60.02294108,63690.25157,0.470006104,0.894706559,0.663958408,0.603145053,0.564102564,224.9731047,0.473404255,1.08,20,25.36104236,3.863742941,0.238688789,0.064500676,0.977926568,0.004160823,29_0,CytoMix20
B04,T8,2796.321875,290.3780857,59.66898349,62570.13143,0.416743993,0.843025078,0.230957348,0.889797224,0.905982906,342.5719314,0.64893617,1.92,20,57.77111195,5.839963871,0.163130712,0.061630418,0.91519819,0.003798449,30_0,CytoMix20
B04,T8,9526.522985,535.2189935,110.1342172,393448.5567,0.417908543,0.868618156,0.541985047,0.446550173,0.452991453,3147.732172,0.313829787,0.96,3.756877579,7.668537028,2.044636516,0.396142629,0.066851864,0.94067355,0.004493519,33_0,CytoMix20
B04,T8,7014.850404,466.5959081,94.50706288,248607.3406,0.404898741,0.907669021,0.740411988,0.956750393,0.914529915,3966.687131,0.755319149,1.7,6.50637569,60.15193763,5.689142092,0.186448172,0.02565312,0.978623848,0.000659336,37_0,CytoMix20
B04,T8,2506.213554,299.3380966,56.48902729,53090.08719,0.351482699,0.830619454,0.801757702,0.733628469,0.743589744,25.67699642,0.510638298,1.46,20,125.7436142,9.133098309,0.121597803,0.215341433,0.885549783,0.046737767,38_0,CytoMix20
B04,T8,6189.497429,422.5008223,88.77337939,206048.4763,0.435722647,0.866133139,0.644026183,0.749938736,0.666666667,2792.771854,0.654255319,1.12,7.81844946,35.50073716,4.161843024,0.256114631,0.034513219,0.989591292,0.001195622,39_0,CytoMix20
B04,T8,6866.416846,421.0587303,93.50183666,240758.4699,0.486692525,0.916548111,0.533305201,0.570431276,0.58974359,2615.997833,0.409574468,1.22,4.271640061,10.8696433,2.453613998,0.344392415,0.050788999,0.96733362,0.002593276,40_0,CytoMix20
B04,T8,5332.430103,382.9794367,82.39818491,164768.4606,0.456861039,0.876848765,0.697377825,0.525640585,0.52991453,1368.768083,0.372340426,1.1,5.371945701,11.283047,2.44531789,0.354434739,0.061010136,0.957796748,0.003738194,42_0,CytoMix20
B04,T8,8042.96726,573.1357664,101.1959682,305218.447,0.307688413,0.835945099,0.713892637,1.032379791,0.982905983,4196.623849,0.781914894,1.94,7.071229255,49.84905138,5.184760852,0.202382597,0.027124699,0.981775626,0.000737681,45_0,CytoMix20
B04,T8,6849.519855,422.0784433,93.38672038,239870.3233,0.483151852,0.934162944,0.442833861,0.458165354,0.452991453,2123.138252,0.340425532,0.9,3.834107088,4.994437218,1.501028144,0.491746191,0.071725958,0.984693272,0.005171039,52_0,CytoMix20
B04,T8,6279.701361,423.4180492,89.41791823,210569.1835,0.440159542,0.890350877,0.429881754,0.50487156,0.512820513,2047.759047,0.361702128,1.04,5.357878647,12.40733306,2.575038035,0.33848174,0.056382318,0.94505075,0.003192937,54_0,CytoMix20
B04,T8,2962.692239,365.2395185,61.41837605,68236.40476,0.279087818,0.798053358,0.808283305,0.798234661,0.811965812,171.6204521,0.563829787,1.74,20,40.68134058,4.972343167,0.178480367,0.080924618,0.889694529,0.006551485,56_0,CytoMix20
B04,T8,5072.216457,456.513698,80.36259436,152856.1776,0.305844036,0.779388856,0.795024635,0.623191502,0.641025641,878.7000185,0.468085106,1.2,20,55.29953709,5.709970055,0.168320324,0.037751993,0.925996251,0.001426875,58_0,CytoMix20
B04,T8,14312.79038,688.2608566,134.9948544,724557.3949,0.379689016,0.895501269,0.743225394,0.409659868,0.393162393,5347.290253,0.281914894,0.8,3.564654524,4.490085977,1.407138936,0.518448955,0.082734735,0.990659558,0.006874622,59_0,CytoMix20
B04,T8,4150.420662,313.6265139,72.69442698,113142.1694,0.530244826,0.933465856,0.582448901,0.851406633,0.846153846,1335.0056,0.627659574,1.72,20,21.79470071,3.495681039,0.269009062,0.047240988,0.972950207,0.00223723,9_0,CytoMix20
B05,T8,2536.628136,264.1429872,56.83075974,54059.43905,0.456865643,0.898857775,0.625546696,0.578610558,0.578431373,247.6453187,0.431034483,1.209302326,20,18.38740163,3.229768569,0.28251715,0.072213972,0.953209029,0.005222842,10_0,CytoMix20 + DEX PREV
B05,T8,6131.267802,448.9533275,88.35481099,203147.6279,0.382259036,0.852557383,0.792564539,0.64659297,0.676470588,1780.070447,0.471264368,1.23255814,8.929453131,31.29600625,4.044959822,0.24983401,0.038319893,0.969421467,0.001473556,14_0,CytoMix20 + DEX PREV
B05,T8,2025.559175,224.6516188,50.78407272,38574.80418,0.504354261,0.944370379,0.720339394,0.985969116,1.019607843,173.5305644,0.646551724,2.255813953,20,64.43013735,5.677470828,0.19322704,0.090494422,0.880999697,0.008191271,15_0,CytoMix20 + DEX PREV
B05,T8,9834.048204,575.9774989,111.8977169,412652.8284,0.37250419,0.873813319,0.881670522,0.663294746,0.725490196,4284.884057,0.534482759,1.093023256,3.052002314,14.34867772,2.676473583,0.343044959,0.042070695,0.990344628,0.001778367,16_0,CytoMix20 + DEX PREV
B05,T8,2792.942477,279.2637281,59.63291715,62456.74025,0.450031375,0.863179883,0.703490045,1.329895851,1.460784314,909.6487619,0.942528736,3.046511628,20,47.32710567,5.290450277,0.181608189,0.049789622,0.94834261,0.002481333,17_0,CytoMix20 + DEX PREV
B05,T8,9000.376711,508.9114261,107.0496873,361307.8171,0.436702972,0.914138614,0.44538225,0.393963667,0.392156863,2707.712281,0.270114943,0.837209302,4.308407594,5.744534853,1.60024765,0.485521519,0.095313801,0.976330491,0.009126641,22_0,CytoMix20 + DEX PREV
B05,T8,5909.007394,411.0790063,86.7385836,192202.0994,0.439413911,0.892566851,0.657158118,0.844908637,0.764705882,2474.737399,0.770114943,1.348837209,8.010210283,36.89264811,4.210542796,0.2490564,0.034379234,0.989092928,0.001184669,24_0,CytoMix20 + DEX PREV
B05,T8,8338.274655,530.8202484,103.0369886,322181.5166,0.371869961,0.875675676,0.852415932,1.368556762,1.323529412,6455.482247,1.206896552,2.465116279,7.961564859,9.123813273,2.110111285,0.40602008,0.061996615,0.998203979,0.003855133,27_0,CytoMix20 + DEX PREV
B05,T8,7871.137869,466.4333874,100.1091604,295489.8763,0.454640503,0.906421194,0.485514315,0.679311426,0.676470588,3728.061106,0.488505747,1.372093023,7.624782946,32.98843937,4.163331816,0.243463493,0.03596749,0.966700907,0.001298344,32_0,CytoMix20 + DEX PREV
B05,T8,10189.4049,535.279028,113.9015068,435220.7146,0.446887521,0.941172233,0.619724985,0.586158851,0.588235294,4948.939182,0.431034483,1.186046512,3.680355427,22.27808163,3.418348518,0.282752805,0.041584625,0.962266138,0.001738501,35_0,CytoMix20 + DEX PREV
B05,T8,5545.852085,367.0864067,84.03093588,174758.6779,0.517179784,0.938500792,0.458572402,0.537964521,0.578431373,1782.27646,0.373563218,1.209302326,7.086908504,17.61738985,3.17966878,0.280219955,0.050650835,0.905912718,0.002578167,36_0,CytoMix20 + DEX PREV
B05,T8,2666.085075,269.0665974,58.26289511,58250.18815,0.462769038,0.907369725,0.747527372,0.724547757,0.784313725,265.184479,0.488505747,1.744186047,20,2.537896712,1.176440817,0.533277863,0.118184467,0.961751663,0.014014163,41_0,CytoMix20 + DEX PREV
B05,T8,9016.49384,517.6064302,107.1454923,362278.7516,0.422910267,0.876946804,0.868088586,1.080124298,1.176470588,6579.037099,0.83908046,2.139534884,5.192536358,40.10802914,4.717098849,0.206382188,0.024340978,0.982095576,0.000594287,43_0,CytoMix20 + DEX PREV
B05,T8,4056.057471,343.650589,71.86329221,109305.6162,0.431598353,0.902899138,0.804765686,0.575884661,0.598039216,725.6146734,0.390804598,1.279069767,20,11.6126098,2.579100981,0.324928078,0.063991175,0.959623923,0.004105969,51_0,CytoMix20 + DEX PREV
B05,T8,5375.84237,414.3855695,82.7329142,166784.6646,0.393411584,0.834577667,0.469756258,1.192999114,1.284313725,2928.812825,0.844827586,2.697674419,7.98510165,63.16537526,6.082804859,0.159428282,0.030087315,0.933038789,0.00090732,52_0,CytoMix20 + DEX PREV
B05,T8,4979.932896,376.4687966,79.62818278,148703.6276,0.441545419,0.881267826,0.546016784,1.002538516,1.049019608,2323.884279,0.787356322,1.953488372,20,44.11203286,5.079961017,0.188611669,0.029473734,0.982740003,0.000869485,53_0,CytoMix20 + DEX PREV
B05,T8,12422.14717,579.8513788,125.7631465,585843.1178,0.464272699,0.920412959,0.496170273,1.060737682,1.166666667,11829.34663,0.83908046,2.11627907,2.719115587,55.4326596,5.463345322,0.193441807,0.021133069,0.977802646,0.000448242,58_0,CytoMix20 + DEX PREV
B05,T8,15343.76673,640.7142699,139.7722811,804237.4784,0.469691886,0.934990258,0.663218302,0.723380848,0.764705882,11115.47012,0.557471264,1.302325581,3.755743024,19.55084797,3.069869753,0.322021144,0.03506024,0.987400324,0.001235657,60_0,CytoMix20 + DEX PREV
